Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File	Specie ID	Original Index	offset	review	type	Reason
1399	Spectrogram 1	1	3215.125333333	3215.392000000	960.938	1687.500	SMA03297_20210610_183000.wav	Nyctidromus_albicollis	10436	3180	1	TP	Wrong
572	Spectrogram 1	1	1521.770666667	1522.645333333	492.188	5859.375	SMA03320_20210319_171000.wav	Patagioenas_cayennensis	4999	1500	1	TP	Wrong
942	Spectrogram 1	1	2352.298666667	2352.693333333	6679.688	7007.812	SMA03320_20210325_171000.wav	Patagioenas_cayennensis	7401	2340	1	TP	Wrong
943	Spectrogram 1	1	2354.133333333	2354.954666667	2554.688	3492.188	SMA03320_20210325_171000.wav	Patagioenas_cayennensis	7402	2340	1	TP	Wrong
1457	Spectrogram 1	1	3557.525333333	3558.560000000	3867.188	5765.625	SMA03286_20210605_073000.wav	Troglodytes_aedon	11425	3540	1	TP	Wrong
409	Spectrogram 1	1	627.221333333	627.786666667	1007.812	2179.688	SMA03326_20210612_071000.wav	Crotophaga_ani	2398	600	1	TP	Wrong
438	Spectrogram 1	1	812.320000000	813.546666667	375.000	984.375	SMA03210_20210320_054000.wav	Alouatta_sp	2711	780	0		
466	Spectrogram 1	1	905.077333333	906.933333333	375.000	1171.875	SMA03247_20210325_055000.wav	Alouatta_sp	2977	900	0		
471	Spectrogram 1	1	914.613333333	916.117333333	375.000	1078.125	SMA03247_20210325_055000.wav	Alouatta_sp	2996	900	0		
478	Spectrogram 1	1	929.397333333	930.560000000	398.438	1125.000	SMA03247_20210325_055000.wav	Alouatta_sp	3019	900	0		
483	Spectrogram 1	1	938.208000000	940.384000000	375.000	1195.312	SMA03247_20210325_055000.wav	Alouatta_sp	3036	900	0		
484	Spectrogram 1	1	952.693333333	954.528000000	375.000	1101.562	SMA03247_20210325_055000.wav	Alouatta_sp	3055	900	0		
1310	Spectrogram 1	1	2821.013333333	2822.805333333	773.438	1453.125	SMA03320_20210320_064000.wav	Alouatta_sp	9141	2820	0		
1314	Spectrogram 1	1	2932.949333333	2933.194666667	3492.188	6234.375	SMA03322_20210604_061000.wav	Amazona_amazonica	9393	2880	0		
1315	Spectrogram 1	1	2933.333333333	2933.792000000	3445.312	6257.812	SMA03322_20210604_061000.wav	Amazona_amazonica	9394	2880	0		
1316	Spectrogram 1	1	2933.888000000	2934.336000000	3398.438	6375.000	SMA03322_20210604_061000.wav	Amazona_amazonica	9395	2880	0		
1317	Spectrogram 1	1	2934.453333333	2934.922666667	890.625	6609.375	SMA03322_20210604_061000.wav	Amazona_amazonica	9398	2880	0		
1318	Spectrogram 1	1	2935.093333333	2935.509333333	914.062	6562.500	SMA03322_20210604_061000.wav	Amazona_amazonica	9399	2880	0		
1319	Spectrogram 1	1	2935.712000000	2936.170666667	820.312	6843.750	SMA03322_20210604_061000.wav	Amazona_amazonica	9405	2880	0		
1320	Spectrogram 1	1	2936.298666667	2937.290666667	796.875	7031.250	SMA03322_20210604_061000.wav	Amazona_amazonica	9411	2880	0		
1321	Spectrogram 1	1	2937.792000000	2938.154666667	1031.250	6609.375	SMA03322_20210604_061000.wav	Amazona_amazonica	9414	2880	0		
1	Spectrogram 1	1	5.088000000	5.237333333	1500.000	2039.062	SMA03126_20210611_200000.wav	Boana_platanera	18	0	0		
9	Spectrogram 1	1	11.424000000	11.573333333	1570.312	2062.500	SMA03126_20210611_200000.wav	Boana_platanera	41	0	0		
13	Spectrogram 1	1	14.090666667	14.293333333	1523.438	1898.438	SMA03126_20210611_200000.wav	Boana_platanera	52	0	0		
50	Spectrogram 1	1	40.416000000	40.554666667	1593.750	2062.500	SMA03126_20210611_200000.wav	Boana_platanera	193	0	0		
59	Spectrogram 1	1	47.264000000	47.402666667	1523.438	2156.250	SMA03126_20210611_200000.wav	Boana_platanera	225	0	0		
66	Spectrogram 1	1	51.722666667	51.914666667	1593.750	2085.938	SMA03126_20210611_200000.wav	Boana_platanera	245	0	0		
68	Spectrogram 1	1	53.130666667	53.301333333	1546.875	2062.500	SMA03126_20210611_200000.wav	Boana_platanera	251	0	0		
76	Spectrogram 1	1	57.557333333	57.728000000	1523.438	2062.500	SMA03126_20210611_200000.wav	Boana_platanera	279	0	0		
80	Spectrogram 1	1	61.066666667	61.226666667	1406.250	1828.125	SMA03247_20210605_200000.wav	Boana_platanera	293	60	0		
81	Spectrogram 1	1	61.365333333	61.696000000	1453.125	1804.688	SMA03247_20210605_200000.wav	Boana_platanera	294	60	0		
82	Spectrogram 1	1	62.890666667	63.050666667	1335.938	1828.125	SMA03247_20210605_200000.wav	Boana_platanera	297	60	0		
83	Spectrogram 1	1	63.626666667	63.904000000	1406.250	1851.562	SMA03247_20210605_200000.wav	Boana_platanera	298	60	0		
84	Spectrogram 1	1	64.544000000	64.725333333	1406.250	1851.562	SMA03247_20210605_200000.wav	Boana_platanera	300	60	0		
85	Spectrogram 1	1	65.152000000	65.301333333	1406.250	1828.125	SMA03247_20210605_200000.wav	Boana_platanera	301	60	0		
86	Spectrogram 1	1	66.325333333	66.517333333	1125.000	1992.188	SMA03247_20210605_200000.wav	Boana_platanera	305	60	0		
87	Spectrogram 1	1	67.840000000	67.989333333	1335.938	1851.562	SMA03247_20210605_200000.wav	Boana_platanera	308	60	0		
88	Spectrogram 1	1	70.997333333	71.317333333	1195.312	1898.438	SMA03247_20210605_200000.wav	Boana_platanera	318	60	0		
89	Spectrogram 1	1	72.544000000	72.736000000	1382.812	1921.875	SMA03247_20210605_200000.wav	Boana_platanera	325	60	0		
90	Spectrogram 1	1	73.546666667	73.845333333	1312.500	1898.438	SMA03247_20210605_200000.wav	Boana_platanera	332	60	0		
91	Spectrogram 1	1	74.037333333	74.272000000	1125.000	1851.562	SMA03247_20210605_200000.wav	Boana_platanera	334	60	0		
92	Spectrogram 1	1	76.544000000	76.693333333	1359.375	1828.125	SMA03247_20210605_200000.wav	Boana_platanera	341	60	0		
93	Spectrogram 1	1	77.536000000	77.866666667	1242.188	1875.000	SMA03247_20210605_200000.wav	Boana_platanera	345	60	0		
94	Spectrogram 1	1	78.570666667	78.848000000	1312.500	1875.000	SMA03247_20210605_200000.wav	Boana_platanera	351	60	0		
95	Spectrogram 1	1	79.040000000	79.285333333	1242.188	1945.312	SMA03247_20210605_200000.wav	Boana_platanera	353	60	0		
96	Spectrogram 1	1	79.477333333	79.776000000	515.625	1921.875	SMA03247_20210605_200000.wav	Boana_platanera	355	60	0		
97	Spectrogram 1	1	80.000000000	80.224000000	1359.375	1875.000	SMA03247_20210605_200000.wav	Boana_platanera	357	60	0		
98	Spectrogram 1	1	80.821333333	81.205333333	1171.875	1898.438	SMA03247_20210605_200000.wav	Boana_platanera	363	60	0		
99	Spectrogram 1	1	81.418666667	81.642666667	1406.250	2015.625	SMA03247_20210605_200000.wav	Boana_platanera	365	60	0		
100	Spectrogram 1	1	81.866666667	82.058666667	1218.750	2039.062	SMA03247_20210605_200000.wav	Boana_platanera	368	60	0		
101	Spectrogram 1	1	82.421333333	82.634666667	1171.875	1898.438	SMA03247_20210605_200000.wav	Boana_platanera	370	60	0		
102	Spectrogram 1	1	82.880000000	83.072000000	1171.875	1875.000	SMA03247_20210605_200000.wav	Boana_platanera	373	60	0		
103	Spectrogram 1	1	83.466666667	83.712000000	1265.625	1828.125	SMA03247_20210605_200000.wav	Boana_platanera	376	60	0		
104	Spectrogram 1	1	84.000000000	84.192000000	1359.375	1968.750	SMA03247_20210605_200000.wav	Boana_platanera	379	60	0		
105	Spectrogram 1	1	85.781333333	85.909333333	1335.938	1828.125	SMA03247_20210605_200000.wav	Boana_platanera	383	60	0		
106	Spectrogram 1	1	86.389333333	86.581333333	1148.438	1851.562	SMA03247_20210605_200000.wav	Boana_platanera	387	60	0		
107	Spectrogram 1	1	86.869333333	87.072000000	1242.188	1828.125	SMA03247_20210605_200000.wav	Boana_platanera	391	60	0		
108	Spectrogram 1	1	87.392000000	87.594666667	1335.938	1851.562	SMA03247_20210605_200000.wav	Boana_platanera	393	60	0		
109	Spectrogram 1	1	87.850666667	88.010666667	1335.938	1828.125	SMA03247_20210605_200000.wav	Boana_platanera	394	60	0		
110	Spectrogram 1	1	89.397333333	89.578666667	1406.250	1968.750	SMA03247_20210605_200000.wav	Boana_platanera	400	60	0		
111	Spectrogram 1	1	89.888000000	90.133333333	1382.812	1851.562	SMA03247_20210605_200000.wav	Boana_platanera	402	60	0		
112	Spectrogram 1	1	90.421333333	90.624000000	1195.312	1898.438	SMA03247_20210605_200000.wav	Boana_platanera	405	60	0		
113	Spectrogram 1	1	90.890666667	91.104000000	1359.375	1828.125	SMA03247_20210605_200000.wav	Boana_platanera	406	60	0		
114	Spectrogram 1	1	91.658666667	91.904000000	1148.438	1804.688	SMA03247_20210605_200000.wav	Boana_platanera	409	60	0		
115	Spectrogram 1	1	92.202666667	92.373333333	1195.312	1921.875	SMA03247_20210605_200000.wav	Boana_platanera	411	60	0		
116	Spectrogram 1	1	92.896000000	93.045333333	1359.375	1828.125	SMA03247_20210605_200000.wav	Boana_platanera	414	60	0		
117	Spectrogram 1	1	93.429333333	93.578666667	1382.812	1851.562	SMA03247_20210605_200000.wav	Boana_platanera	417	60	0		
118	Spectrogram 1	1	93.866666667	94.048000000	1476.562	1851.562	SMA03247_20210605_200000.wav	Boana_platanera	418	60	0		
119	Spectrogram 1	1	94.197333333	94.474666667	1335.938	1828.125	SMA03247_20210605_200000.wav	Boana_platanera	421	60	0		
120	Spectrogram 1	1	94.816000000	94.976000000	1382.812	1851.562	SMA03247_20210605_200000.wav	Boana_platanera	424	60	0		
121	Spectrogram 1	1	95.402666667	95.648000000	1429.688	1804.688	SMA03247_20210605_200000.wav	Boana_platanera	425	60	0		
122	Spectrogram 1	1	97.322666667	97.557333333	1476.562	1828.125	SMA03247_20210605_200000.wav	Boana_platanera	431	60	0		
123	Spectrogram 1	1	97.802666667	98.080000000	1429.688	1781.250	SMA03247_20210605_200000.wav	Boana_platanera	432	60	0		
124	Spectrogram 1	1	98.272000000	98.442666667	1406.250	1828.125	SMA03247_20210605_200000.wav	Boana_platanera	434	60	0		
125	Spectrogram 1	1	99.210666667	99.392000000	1382.812	1828.125	SMA03247_20210605_200000.wav	Boana_platanera	436	60	0		
126	Spectrogram 1	1	100.085333333	100.352000000	1500.000	1851.562	SMA03247_20210605_200000.wav	Boana_platanera	437	60	0		
127	Spectrogram 1	1	100.565333333	100.725333333	1406.250	1851.562	SMA03247_20210605_200000.wav	Boana_platanera	439	60	0		
128	Spectrogram 1	1	101.034666667	101.184000000	1476.562	1828.125	SMA03247_20210605_200000.wav	Boana_platanera	441	60	0		
129	Spectrogram 1	1	101.632000000	101.781333333	1406.250	1828.125	SMA03247_20210605_200000.wav	Boana_platanera	442	60	0		
130	Spectrogram 1	1	102.133333333	102.314666667	1101.562	2062.500	SMA03247_20210605_200000.wav	Boana_platanera	444	60	0		
132	Spectrogram 1	1	103.274666667	103.424000000	1429.688	1804.688	SMA03247_20210605_200000.wav	Boana_platanera	448	60	0		
133	Spectrogram 1	1	104.320000000	104.480000000	1429.688	1828.125	SMA03247_20210605_200000.wav	Boana_platanera	452	60	0		
134	Spectrogram 1	1	104.896000000	105.034666667	1453.125	1828.125	SMA03247_20210605_200000.wav	Boana_platanera	455	60	0		
135	Spectrogram 1	1	106.026666667	106.208000000	1406.250	1828.125	SMA03247_20210605_200000.wav	Boana_platanera	458	60	0		
136	Spectrogram 1	1	106.880000000	107.093333333	1476.562	1828.125	SMA03247_20210605_200000.wav	Boana_platanera	459	60	0		
137	Spectrogram 1	1	107.968000000	108.160000000	1265.625	1898.438	SMA03247_20210605_200000.wav	Boana_platanera	462	60	0		
138	Spectrogram 1	1	108.480000000	108.714666667	1429.688	1851.562	SMA03247_20210605_200000.wav	Boana_platanera	463	60	0		
139	Spectrogram 1	1	109.280000000	109.408000000	1406.250	1851.562	SMA03247_20210605_200000.wav	Boana_platanera	466	60	0		
140	Spectrogram 1	1	109.802666667	110.133333333	1335.938	1828.125	SMA03247_20210605_200000.wav	Boana_platanera	468	60	0		
141	Spectrogram 1	1	110.325333333	110.570666667	1335.938	1828.125	SMA03247_20210605_200000.wav	Boana_platanera	470	60	0		
142	Spectrogram 1	1	111.136000000	111.285333333	1453.125	1875.000	SMA03247_20210605_200000.wav	Boana_platanera	472	60	0		
143	Spectrogram 1	1	112.672000000	112.885333333	1406.250	1992.188	SMA03247_20210605_200000.wav	Boana_platanera	478	60	0		
144	Spectrogram 1	1	113.098666667	113.290666667	1382.812	2109.375	SMA03247_20210605_200000.wav	Boana_platanera	480	60	0		
145	Spectrogram 1	1	113.728000000	113.962666667	1500.000	2179.688	SMA03247_20210605_200000.wav	Boana_platanera	482	60	0		
146	Spectrogram 1	1	114.154666667	114.464000000	1359.375	2132.812	SMA03247_20210605_200000.wav	Boana_platanera	484	60	0		
147	Spectrogram 1	1	116.213333333	116.362666667	1406.250	1828.125	SMA03247_20210605_200000.wav	Boana_platanera	490	60	0		
148	Spectrogram 1	1	117.450666667	117.674666667	1429.688	1804.688	SMA03247_20210605_200000.wav	Boana_platanera	493	60	0		
149	Spectrogram 1	1	118.549333333	118.709333333	1335.938	2062.500	SMA03247_20210605_200000.wav	Boana_platanera	498	60	0		
150	Spectrogram 1	1	119.029333333	119.200000000	1382.812	1828.125	SMA03247_20210605_200000.wav	Boana_platanera	501	60	0		
151	Spectrogram 1	1	121.418666667	121.589333333	1429.688	1875.000	SMA03247_20210606_200000.wav	Boana_platanera	513	120	0		
152	Spectrogram 1	1	121.866666667	122.037333333	1429.688	1898.438	SMA03247_20210606_200000.wav	Boana_platanera	517	120	0		
153	Spectrogram 1	1	122.357333333	122.538666667	1453.125	1968.750	SMA03247_20210606_200000.wav	Boana_platanera	520	120	0		
154	Spectrogram 1	1	122.773333333	123.029333333	1500.000	1898.438	SMA03247_20210606_200000.wav	Boana_platanera	523	120	0		
155	Spectrogram 1	1	123.253333333	123.488000000	1523.438	1875.000	SMA03247_20210606_200000.wav	Boana_platanera	525	120	0		
157	Spectrogram 1	1	125.962666667	126.208000000	1453.125	1921.875	SMA03247_20210606_200000.wav	Boana_platanera	536	120	0		
158	Spectrogram 1	1	127.296000000	127.445333333	1429.688	1898.438	SMA03247_20210606_200000.wav	Boana_platanera	540	120	0		
159	Spectrogram 1	1	127.658666667	127.914666667	1476.562	1875.000	SMA03247_20210606_200000.wav	Boana_platanera	544	120	0		
161	Spectrogram 1	1	128.693333333	128.832000000	1101.562	1945.312	SMA03247_20210606_200000.wav	Boana_platanera	549	120	0		
162	Spectrogram 1	1	129.184000000	129.322666667	1500.000	1898.438	SMA03247_20210606_200000.wav	Boana_platanera	551	120	0		
163	Spectrogram 1	1	129.632000000	129.898666667	1500.000	1875.000	SMA03247_20210606_200000.wav	Boana_platanera	553	120	0		
164	Spectrogram 1	1	133.653333333	133.930666667	1523.438	1898.438	SMA03247_20210606_200000.wav	Boana_platanera	571	120	0		
165	Spectrogram 1	1	134.208000000	134.378666667	1406.250	1968.750	SMA03247_20210606_200000.wav	Boana_platanera	576	120	0		
166	Spectrogram 1	1	134.624000000	134.805333333	1429.688	1945.312	SMA03247_20210606_200000.wav	Boana_platanera	578	120	0		
168	Spectrogram 1	1	135.690666667	135.989333333	1476.562	1898.438	SMA03247_20210606_200000.wav	Boana_platanera	585	120	0		
169	Spectrogram 1	1	138.240000000	138.432000000	1453.125	1898.438	SMA03247_20210606_200000.wav	Boana_platanera	596	120	0		
170	Spectrogram 1	1	139.434666667	139.690666667	1500.000	1921.875	SMA03247_20210606_200000.wav	Boana_platanera	600	120	0		
171	Spectrogram 1	1	139.904000000	140.170666667	1476.562	1898.438	SMA03247_20210606_200000.wav	Boana_platanera	603	120	0		
172	Spectrogram 1	1	140.362666667	140.618666667	1429.688	1921.875	SMA03247_20210606_200000.wav	Boana_platanera	604	120	0		
173	Spectrogram 1	1	140.949333333	141.088000000	1476.562	1921.875	SMA03247_20210606_200000.wav	Boana_platanera	609	120	0		
174	Spectrogram 1	1	141.173333333	141.557333333	1500.000	1921.875	SMA03247_20210606_200000.wav	Boana_platanera	610	120	0		
175	Spectrogram 1	1	141.824000000	141.984000000	1359.375	1898.438	SMA03247_20210606_200000.wav	Boana_platanera	611	120	0		
176	Spectrogram 1	1	142.293333333	142.464000000	1429.688	1921.875	SMA03247_20210606_200000.wav	Boana_platanera	614	120	0		
177	Spectrogram 1	1	144.576000000	144.682666667	1312.500	1851.562	SMA03247_20210606_200000.wav	Boana_platanera	624	120	0		
178	Spectrogram 1	1	144.992000000	145.141333333	1406.250	1875.000	SMA03247_20210606_200000.wav	Boana_platanera	628	120	0		
179	Spectrogram 1	1	145.834666667	146.005333333	1382.812	1898.438	SMA03247_20210606_200000.wav	Boana_platanera	631	120	0		
180	Spectrogram 1	1	146.282666667	146.432000000	1453.125	1921.875	SMA03247_20210606_200000.wav	Boana_platanera	633	120	0		
181	Spectrogram 1	1	148.448000000	148.597333333	1382.812	1875.000	SMA03247_20210606_200000.wav	Boana_platanera	644	120	0		
182	Spectrogram 1	1	148.906666667	149.077333333	1429.688	1898.438	SMA03247_20210606_200000.wav	Boana_platanera	646	120	0		
183	Spectrogram 1	1	149.376000000	149.898666667	1429.688	1898.438	SMA03247_20210606_200000.wav	Boana_platanera	649	120	0		
184	Spectrogram 1	1	150.144000000	150.304000000	1476.562	1875.000	SMA03247_20210606_200000.wav	Boana_platanera	652	120	0		
185	Spectrogram 1	1	151.520000000	151.680000000	1476.562	1945.312	SMA03247_20210606_200000.wav	Boana_platanera	656	120	0		
186	Spectrogram 1	1	152.000000000	152.128000000	1429.688	1921.875	SMA03247_20210606_200000.wav	Boana_platanera	658	120	0		
187	Spectrogram 1	1	152.416000000	152.586666667	1382.812	1968.750	SMA03247_20210606_200000.wav	Boana_platanera	663	120	0		
188	Spectrogram 1	1	152.810666667	152.992000000	1453.125	1921.875	SMA03247_20210606_200000.wav	Boana_platanera	665	120	0		
189	Spectrogram 1	1	153.312000000	153.493333333	1054.688	1921.875	SMA03247_20210606_200000.wav	Boana_platanera	666	120	0		
191	Spectrogram 1	1	154.794666667	154.933333333	1406.250	1875.000	SMA03247_20210606_200000.wav	Boana_platanera	673	120	0		
192	Spectrogram 1	1	155.008000000	155.125333333	1476.562	1968.750	SMA03247_20210606_200000.wav	Boana_platanera	674	120	0		
193	Spectrogram 1	1	155.104000000	155.360000000	1078.125	1921.875	SMA03247_20210606_200000.wav	Boana_platanera	676	120	0		
195	Spectrogram 1	1	156.224000000	156.416000000	1406.250	1945.312	SMA03247_20210606_200000.wav	Boana_platanera	681	120	0		
197	Spectrogram 1	1	157.962666667	158.112000000	1476.562	1921.875	SMA03247_20210606_200000.wav	Boana_platanera	690	120	0		
198	Spectrogram 1	1	159.520000000	159.722666667	1429.688	1945.312	SMA03247_20210606_200000.wav	Boana_platanera	699	120	0		
199	Spectrogram 1	1	160.149333333	160.320000000	1195.312	1921.875	SMA03247_20210606_200000.wav	Boana_platanera	702	120	0		
200	Spectrogram 1	1	160.469333333	160.789333333	1359.375	1945.312	SMA03247_20210606_200000.wav	Boana_platanera	706	120	0		
201	Spectrogram 1	1	161.088000000	161.333333333	1453.125	1898.438	SMA03247_20210606_200000.wav	Boana_platanera	711	120	0		
202	Spectrogram 1	1	162.314666667	162.624000000	1453.125	1945.312	SMA03247_20210606_200000.wav	Boana_platanera	718	120	0		
203	Spectrogram 1	1	162.741333333	162.880000000	1429.688	1875.000	SMA03247_20210606_200000.wav	Boana_platanera	719	120	0		
204	Spectrogram 1	1	163.210666667	163.498666667	1546.875	1945.312	SMA03247_20210606_200000.wav	Boana_platanera	722	120	0		
205	Spectrogram 1	1	163.584000000	163.744000000	1546.875	1992.188	SMA03247_20210606_200000.wav	Boana_platanera	725	120	0		
206	Spectrogram 1	1	163.968000000	164.117333333	1382.812	1945.312	SMA03247_20210606_200000.wav	Boana_platanera	726	120	0		
207	Spectrogram 1	1	164.352000000	164.757333333	1500.000	1992.188	SMA03247_20210606_200000.wav	Boana_platanera	728	120	0		
208	Spectrogram 1	1	165.706666667	165.994666667	1382.812	1945.312	SMA03247_20210606_200000.wav	Boana_platanera	735	120	0		
209	Spectrogram 1	1	168.992000000	169.141333333	1500.000	1968.750	SMA03247_20210606_200000.wav	Boana_platanera	752	120	0		
210	Spectrogram 1	1	169.226666667	169.365333333	1500.000	1875.000	SMA03247_20210606_200000.wav	Boana_platanera	754	120	0		
211	Spectrogram 1	1	169.600000000	169.834666667	1101.562	1898.438	SMA03247_20210606_200000.wav	Boana_platanera	755	120	0		
212	Spectrogram 1	1	169.909333333	170.037333333	1523.438	1921.875	SMA03247_20210606_200000.wav	Boana_platanera	757	120	0		
213	Spectrogram 1	1	170.912000000	171.189333333	1523.438	1828.125	SMA03247_20210606_200000.wav	Boana_platanera	762	120	0		
214	Spectrogram 1	1	171.349333333	171.669333333	1453.125	1945.312	SMA03247_20210606_200000.wav	Boana_platanera	764	120	0		
215	Spectrogram 1	1	171.946666667	172.106666667	1500.000	1875.000	SMA03247_20210606_200000.wav	Boana_platanera	768	120	0		
216	Spectrogram 1	1	172.416000000	172.576000000	1500.000	1875.000	SMA03247_20210606_200000.wav	Boana_platanera	770	120	0		
217	Spectrogram 1	1	172.853333333	173.002666667	1453.125	1898.438	SMA03247_20210606_200000.wav	Boana_platanera	775	120	0		
218	Spectrogram 1	1	173.354666667	173.504000000	1476.562	1875.000	SMA03247_20210606_200000.wav	Boana_platanera	777	120	0		
219	Spectrogram 1	1	174.133333333	174.400000000	1523.438	1898.438	SMA03247_20210606_200000.wav	Boana_platanera	780	120	0		
220	Spectrogram 1	1	176.544000000	176.682666667	1429.688	1875.000	SMA03247_20210606_200000.wav	Boana_platanera	796	120	0		
221	Spectrogram 1	1	176.810666667	177.098666667	1312.500	1875.000	SMA03247_20210606_200000.wav	Boana_platanera	797	120	0		
222	Spectrogram 1	1	177.354666667	177.536000000	1500.000	1921.875	SMA03247_20210606_200000.wav	Boana_platanera	801	120	0		
223	Spectrogram 1	1	177.920000000	178.144000000	1500.000	1898.438	SMA03247_20210606_200000.wav	Boana_platanera	805	120	0		
224	Spectrogram 1	1	178.293333333	178.464000000	1429.688	1875.000	SMA03247_20210606_200000.wav	Boana_platanera	808	120	0		
225	Spectrogram 1	1	179.274666667	179.413333333	1429.688	1875.000	SMA03247_20210606_200000.wav	Boana_platanera	810	120	0		
